,url,title,company,description
417,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-2a938b8f264f509b13ce35a3780abef5?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D6%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-PKwdMPjoeoYcSoL1GWWZ&sl=&sol_srt=14499985-85dc-4f9f-aba0-f7bb8a71d778&sp=serp&sponsored=false&sq=business+analyst&sr=58&tk=vN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe,Business Analyst,Công Ty TNHH Tích Hợp Hệ Thống Quản Lý Quốc Tế - Gimasys,"


 
 
 
 Công Ty TNHH Tích Hợp Hệ Thống Quản Lý Quốc Tế - Gimasys
 
 
 

 Tầng 17, Hanoi Creative City, số 01 Lương Yên
 , Quận Hai Bà Trưng
 ,
 Hà Nội,
 
 Việt Nam
 

 Lương:
 
 8,000,000
 VNĐ
 
 -
 20,000,000
 VNĐ
 
 MONTH
 
 
 

Mô tả chi tiết công việc

- Xây dựng các tài liệu nghiệp vụ: tài liệu URD, SRS.- Đưa ra các giải pháp giải quyết vấn đề của khách hàng, tư vấn sử dụng phần mềm phù hợp hoặc đưa ra các giải pháp tốt nhất cho khách hàng.- Triển khai, hỗ trợ nghiệp vụ khi hệ thống đưa vào sử dụng.- Làm các dự án outsore với KH Mỹ.

Kinh nghiệm/Kỹ năng chi tiết

- Tốt nghiệp Đại học ngành CNTT, Toán tin, Điện tử viễn thông, Thương mại điện tử.- Có kiến thức về CSDL có cấu trúc.- Trình độ Tiếng Anh: đọc hiểu tốt, có thể giao tiếp là một lợi thế.- Kỹ năng giao tiếp, tư vấn và thuyết phục khách hàng tốt.- Có khả năng phân tích, thiết kế và tin học hóa để phần mềm đáp ứng được nghiệp vụ, quy trình nghiệp vụ.

Mô tả


 Ngành nghề việc làm:
 
 

 Cấp bậc:
 Nhân viên 

 Nơi làm việc:
 
 

 Trình độ học vấn:
 
 Cử nhân
 
 

 Mức kinh nghiệm:
 
 1-2 năm kinh nghiệm
 
 

 Loại công việc:
 
 Toàn thời gian cố định 
 

 Giới tính:
 Nam/Nữ 

Thông tin liên hệ


 
 Cách liên hệ:
 Nộp trực tuyến, Gửi kèm File, Trực tiếp
 

 Mô tả:
 - Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, qua email hoặc trực tiếp đến tại công ty.


 Tên liên hệ:
 Phòng Hành Chính Nhân Sự
 

 Địa chỉ:
 Tầng 17, Hanoi Creative City, số 01 Lương Yên
 , Quận Hai Bà Trưng
 ,
 Hà Nội,
 
 Việt Nam
 


** Nhận hồ sơ ứng viên bằng ngôn ngữ: Tiếng Việt


 Ngày gởi: 
 
 10/12/2018
 2018-12-10
 
 Ngày hết hạn: 
 
 24/01/2019
 2019-01-24T24:00+07:00
 
 

 
 Tags 
 Nhân Viên Kinh Doanh
 Quận Hai Bà Trưng
 Hà Nội
 






 "
418,https://jobstreet.vn/vi%E1%BB%87c/Ph%C3%A2n-T%C3%ADch-Kinh-cb13ba994e765cd4db3a4d97753d8c9b?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D6%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-PKwdMPjoeoYcSoL1GWWZ&sl=&sol_srt=14499985-85dc-4f9f-aba0-f7bb8a71d778&sp=serp&sponsored=false&sq=business+analyst&sr=59&tk=vN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe,Phân Tích Kinh Doanh (Business Analyst),Tập Đoàn VinGroup - Công ty CP,"

Công ty: Tập Đoàn VinGroup - Công ty CP
Địa điểm làm việc: Hà Nội

Mô tả công việc: (Mức lương: Thỏa thuận). Công việc Phân tích nghiệp vụ• Tiếp nhận dự án, yêu cầu mới phát sinh từ các bộ phận kinh doanh, vận hành; từ ban lãnh đạo Công ty, Tập đoàn.• Thu thập yêu cầu, nghiên cứu và tiến hành phân tích, xác nhận phạm vi triển khai.• Xác định mức độ ưu tiên và lập kế hoạch triển khai (thời gian, nguồn lực cần thiết).• Mô tả và thiết kế trải nghiệm khách hàng, quy trình kinh doanh, vận hành, đối soát.• Đặc tả yêu cầu để chuyển cho bộ phận CNTT phát triển.• Kiểm soát tiến độ công việc, báo cáo và tháo gỡ các vướng mắc phát sinh.• Tiến hành kiểm thử, nghiệm thu sản phẩm.• Viết tài liệu hướng dẫn sử dụng và tổ chức đào tạo người dùng.2. Công việc Phát triển sản phẩm• Tiến hành đánh giá hiệu quả sản phẩm sau khi triển khai; lập kế hoạch cải thiện, nâng cấp sản phẩm.• Nghiên cứu thị trường, đối thủ; đề xuất phát triển các tính năng mới; lập kế hoạch để triển khai các tính năng mới.• Định kì phân tích các chỉ số, chỉ ra các điểm cần cải thiện, đề xuất với ban Lãnh đạo để giải quyết vấn đề.• Hỗ trợ kinh doanh, vận hành để xử lý các vấn đề phát sinh trong thời gian ngắn nhất.• Duy trì và đảm bảo hệ thống chạy ổn định, đảm bảo hiệu quả kinh doanh.
Chức vụ: Nhân viên/Chuyên viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:
Chế độ lương & đãi ngộ hấp dẫn- Phúc lợi tốt dành cho CBNV và người thân CBNV.- Bảo hiểm sức khỏe theo cấp bậc vị trí- Khám sức khỏe định kỳ tại hệ thống Bệnh viện Vinmec trên toàn quốc- Đặc biệt được hưởng ưu đãi khi sử dụng các hệ thống dịch vụ cao cấp của Tập đoàn Vingroup như: Vinpearl, Vinmec, Vinschool, Vinhomes.....- Được đào tạo nâng cao nghiệp vụ trong quá trình làm việc.- Được làm việc trong môi trường chuyên nghiệp, năng động và hiệu quả
Yêu cầu bằng cấp (tối thiểu): Đại Học
Yêu cầu công việc:
Tốt nghiệp chuyên ngành công nghệ thông tin hoặc chuyên ngành có liên quan là một lợi thế.• Đã từng tham gia quản trị dự án CNTT là một lợi thế.• Có kinh nghiệm 2-4 năm trong lĩnh vực phân tích nghiệp vụ, kiểm thử người dùng hoặc vị trí tương đương;• Có tư duy phân tích hệ thống tốt.• Có tư duy về trải nghiệm khách hàng.• Có kỹ năng xử lý vấn đề tốt; biết chủ động tìm giải pháp tháo gỡ khó khăn.• Có khả năng viết tài liệu đào tạo, đào tạo người dùng và thuyết trình.• Có kỹ năng làm việc nhóm.• Cẩn thận, trách nhiệm trong công việc và có khả năng chịu áp lực cao
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Nghiên cứu thị trường,Văn phòng,Content Writing,QA/Test
"
419,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-Product-62607426dc8bfdcb15bfefaaccb74cb7?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D6%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-PKwdMPjoeoYcSoL1GWWZ&sl=&sol_srt=14499985-85dc-4f9f-aba0-f7bb8a71d778&sp=serp&sponsored=false&sq=business+analyst&sr=60&tk=vN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe,Business Analyst/ Product Owner,"Finsify Co.,Ltd - Money Lover"," Công cụ 

 Tài Khoản
 

 Hồ Sơ Của Tôi
 

 Việc Làm Của Tôi
 

 Thông báo Việc Làm
 

 Nhà Tuyển Dụng Xem Hồ Sơ
 

 Tư vấn nghề nghiệp
 

"
420,https://jobstreet.vn/job/rd/e33d439f7dbd6a4d6cc457eda760669e?sp=serp&sponsored=false&sr=61&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,,,
421,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-c0caf38552e3764f88b8f887039396a8?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=62&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,IT CORDINATOR/BUSINESS ANALYST,JAC Recruitment VN,"





 Functional Areas
 

 :
 



 IT;Business/ IT Analyst;Database Analyst/ Developer;Technical/ End user training
 





 Type of Employment
 

 :
 



 Permanent
 





 Minimum Experience
 

 :
 



 3
 





 Work Location
 

 :
 



 Vietnam
 


"
422,https://jobstreet.vn/vi%E1%BB%87c/Senior-Business-Analyst-c92aec4e23b53cd28bac9eb9f6091432?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=63&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,Senior Business Analyst,Iconic,"

3 year experience on IT / Business analyst position.
2 years experience in financial company.
Very good knowledge and experience with Software development cycle from start to finish.
Ability to draw process model diagrams.
Ability to create templates / outputs in unknown areas.
Practical experience with SQL databases.
Practical experience with using of UML and modeling tools.
Practical experience with software development methodologies.
Expert knowledge of MS Office tools.
Experience with planning of testing scope and writing of test scenarios.

Why you 'll love working here:

Extremely Attractive Salary
13th Salary Fixed and KPI Bonus
AON Health Care
24/7 Accidental Insurance
100% Social Insurance Pay
Meal Allowance
Yearly Medical Checkup
15 Annual Leaves
Professional and Transparent Working Environment.
Apply Latest Financial Technology in the World
Chance to Provide Training and Be Trained Onsite at Home Credit in 11 countries.
 "
423,https://jobstreet.vn/vi%E1%BB%87c/Business-Process-Automation-Analyst-a481d68802459175879878fd2b8fcd32?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=64&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,Business Process Automation Analyst,Grab,"The day-to-day activities:Responsible for maintaining and developing support software for the Business Support Team and related Verticals.Responsible for identifying new use-cases for back-office automation.Responsible for escalating new needs to related product and design teams for possible integration of tools into main Grab back office tool suites.Other related duties as required.The must haves:University Graduate, in Computer Science or if not, multiple years of work experience programming Javascript.2-5 years experience in software development.Knowledge of and experience working in front-end programming languages (Javascript, HTML, CSS).Knowledge of Git, SSH and other programming tools.Excellent communication and organizational skillsDetail oriented and thorough.Keen and prudent judgment and decision making.Ability to implement and execute change accordingly.Ability to analyze data to assess trends and issues impacting performance.Knowledgeable with office computing tools Microsoft Office / Google Docs.Knowledge of Node.js, Google APIs, Vue.js, jQuery, Bootstrap a plus.Knowledge of MySQL and server-side programming a plus.Strong English skills a big plus."
424,https://jobstreet.vn/vi%E1%BB%87c/Senior-Business-Data-Analyst-a4d4dc7e3274545d899f73ee39255444?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=65&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,Senior Business Data Analyst,Việt Thái Quốc Tế,"


 Bảo hiểm
 Du Lịch
 Thưởng
 Chăm sóc sức khỏe
 Đào tạo
 Tăng lương



- Define Business Requirements and prepare Business Requirements Specification.
- Develop test scenarios and test cases to ensure that positive and negative test cases are handled correctly by system.
- Manage changes to business processes and do an impact analysis.
- Work closely with end-users and project team members to continuously improve overall applications


- Bachelor Degree
- IIBA (or similar) certification will be PLUS
- At least 5 year in delivering IT applications
- Operations & retail, fintech industies will be plus
- Fluence SQL, PLSQL. Agile software development will be plus. Reporting system, data analytics & BI
- Project management skills, International projects is a plus.
- Knowledge of the business processes 
- Ability of Writting and speaking English
- Problem solving skills
- Critical thinking
- Clear / efficient written and oral communication

"
425,https://jobstreet.vn/vi%E1%BB%87c/Sales-business-Analyst-96464872cad0f360c57ac3711d87471a?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=66&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,Inside Sales-Business Analyst VIETNAM (M/F),CATENON,"

Inside Sales-Business Analyst VIETNAM (M/F)


REF. JRA232


HOTEL MANAGEMENT AND TOURISM 
 
 |
 
 Sales and Marketing

Our customer, a well-known multinational company within tourism sector is willing to incorporate, as part as their growing business, Inside Sales-Business Analyst Vietnam (Ho Chi Minh)


Functions


Reporting to the Area Yield Manager, your main challenge will be to:

Build a strong commercial relationship with our suppliers

Renegotiation (by telephone/email/personal visits) of contracting conditions with our suppliers, to maximize availability, offers, best available rates

Supervise the loading process of the negotiated conditions with the hotels.

Reporting & Analysis

Analyze Availability and negotiate allotment top ups, releases, minimum stays, and stop sales

Training of the hotels on our Supplier Portal

Identifying Business Opportunities 

Regular reporting to Yield Manager Team Leader on actions taken and results



Requirements


Education: University degree

Languages: Native or bilingual level of local language. Advanced level of English could be a plus.

Experience: 1-2 years of experience in a position with similar or relevant experience in data analysis, together with business/commercial areas

Knowledge: MS Office or other SW such as Atlas, Accelerate, Salesforce (SRM), and Supplier portal will be an added value.

Soft skills: Negotiation skills, Data & Analytics, Fast learning skills, Flexibility & Adaptability, Organizational skills, Communication and Language skills, self-sufficient, Tech savvy, Team player, Relationship building

If you become part of our team you will belong to one of the most prestigious international Hotel and Accommodation Company, a professional and highly qualified team. 



 
 
 Tweet
 
 
 

"
426,https://jobstreet.vn/vi%E1%BB%87c/MIS-Business-Analyst-de1496c245e3d78c97627043d88f031a?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=67&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,MIS - Business Analyst,Shinhan Bank,"











MIS - Business Analyst


 Nơi Làm Việc
 
 Hồ Chí Minh (Quận 1) 
 

 Cấp Bậc
 Nhân viên
 

 Hình Thức
 Nhân viên chính thức
 

 Bằng Cấp
 Đại học
 

 Kinh Nghiệm
 2 - 4 Năm
 

 Mức Lương
 
 
 Lương thỏa thuận
 
 

 Ngành nghề
 Kế toán / Kiểm toán, Ngân hàng, Tài chính / Đầu tư
 

 Hạn Chót Nhận Hồ Sơ
 Không giới hạn
 


 
 Chia sẻ
 
 
 
 
 
 
 
 
 
 
 
 
 




Phúc Lợi


 Bảo hiểm
 Du Lịch
 Chăm sóc sức khỏe
 Đào tạo
 Tăng lương


Mô Tả Công Việc

-         KPI branch performance calculation & allocation.
-         Propose incentive scheme for Retail RM (RRM - sale officer)
-    Monthly retail loan & KPI reports for General Manager/ RRM team; Mother bank reports to Korea.
-         Quarterly incentive scheme & RRM performance
-         Add reports per management's requirements.
-         Sale support programs,  monthly RRM meeting preparation,
-    Support branch inquiries in branch KPI & RRM-incentives & especially some allocated branches

Yêu Cầu Công Việc

-    Bachelor of Economics/Finance or relevant field
-    At least 2 years’ experience in relevant fields, mathematics & statistic field is preferable
-    Good in mathematics
-    Problem Solving/Analytical skill
-    Presentation skill
-    Proficient in MS Word, Excel, Power Point. Refer staff understand Sas.
-    Team work, hardworking, time managing.


 Job tags:
 MIS - Business Analyst Officer
 Data analyst
 business intelligent
 data management
 


"
427,https://jobstreet.vn/vi%E1%BB%87c/Software-Business-Analyst-1db472912151822f0726520afcdbd7cb?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D7%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-9GrpMKD9Upw0kZYt6lWe&sl=&sol_srt=4447c68e-e9b6-4904-ba79-690571a0ed7a&sp=serp&sponsored=false&sq=business+analyst&sr=68&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,Software Business Analyst,Bài việt không đề cập tên Công ty,"

Top 3 Reasons To Join Us


Friendly working environment
Monthly performance bonus 
Good welfare 





The Job



Work independently, self-manage time and project tasks wisely without constant oversight.
Gather, interpret, and translate customer needs into functional and nonfunctional requirements - translate business problems into requirements that facilitate application development.
Prepare user stories, acceptance criteria and refine mock-ups (sketches) for the design team with specific user experience.
Working with our Product Owner and sale team when questions arise from a business aspect.
Manage expectations of stakeholders.
Working closely with the Development team to insure the effectiveness and quality of new development and enhancements to existing products.
Ensure development team is fully briefed on requirement changes.
Make sure that new releases function as intended and there is no negative impact to existing functionality.
Participate in Scrum ceremonies including Product Backlog Grooming, Story Estimation, Daily Scrum, Sprint Planning and Sprint Retrospective.




Your Skills and Experience


Have passion in software business analyst career.
Proactive & positive attitude.
Bachelor’s Degree in Computer Science or a related technology.
At least 3 years of experience working as System Analyst or Business Analyst.
Able to travel for 1 - 2 week when required per quarter
Strong UX requirements
Verse frontend UI creation tools
Ability to analyze and define user behaviors in a product based on different usage scenarios
Able to translate user behaviors into business rules and design rules for optimal user experience
Able to QUICKLY generate / refine mockups (sketches) for the design team with specific user experience briefing for design team
Versed with iOS and Web commerce projects with passion in improving the user experience
Versed with Agile development frame work (Scrum) will be a plus point but not the most important
Independent problem-solving / analytical skills.
Strong decision-making abilities
Strong research skills with an attention to detail.
Experience with point of sale systems.
Experience with preparing documentation, perform document analysis.
Strong team-oriented interpersonal skills including facilitation and the ability to effectively interface and work with a wide variety of people.
Excellent in communication (English and Vietnamese verbal and written).




Why You'll Love Working Here


Working days: Monday to Friday
Periodical Performance Assessment:
Junior: 2 times/year
Senior: 1 time/year


Lunch fee: 30.000vnd/day
Annual company trip (domestic and outbound)
PTI Healthcare services
Government Social Insurance, Medical Insurance, Unemployment Insurance: based on full of Gross salary.
Annual Health Check
Financial assistance for employees’ children to attend kindergarten (1-6 years old)
Monthly movie session at CGV for whole team
Monthly Performance bonus
13th month bonus (AWS)
Company sport clubs: Football, Badminton, Shuttlecock kicking, etc
Participate in motivational activities: team building, team bonding
English communication working environment
Opportunity to work abroad quarterly (assigned roles).

IMPORTANT: We understand that your AWS (13th salary) in your current company will be ignored if you decide to join us. Therefore, we offer full of AWS as a compensation for those hired in the end of year.


"
428,https://jobstreet.vn/job/rd/32c6b8c5419661f3126c2f104bad852f?sp=serp&sponsored=false&sr=69&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,,,
429,https://jobstreet.vn/job/rd/ca51ab99476cd5030f8cc498c15165e0?sp=serp&sponsored=false&sr=70&tk=vN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC,,,
430,https://jobstreet.vn/job/rd/e4728b1ce1a6d58ebaa6e7d83cd9d415?sp=serp&sponsored=false&sr=71&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,,,
431,https://jobstreet.vn/vi%E1%BB%87c/Sr-Business-Analyst-013aa6b236e2385dbc51076292e66b4b?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=72&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,10 Sr Business Analyst (Sign-on Bonus),Bài việt không đề cập tên Công ty,"

Top 3 Reasons To Join Us


Attractive Salary, 13th Month Salary and KPI Bonus
AON Health Care and Accidental Insurance
Latest Technology Applied and Training Provided.





The Job



Gathering and completion of business requirements
Consult business needs, suggest solutions and negotiate with business
Active role in definition of IT solutions with business
Sole responsibility for small and medium tasks
Participation on IT and business projects
Participation on system and acceptance testing
Create specification documents (business, functional)
Cooperate with local and also foreign development teams on delivery
Have the knowledge of most business processes and information systems in the company




Your Skills and Experience


3 year experience on IT / Business analyst position
2 years experience in financial company
Very good knowledge and experience with Software development cycle from start to finish
Ability to draw process model diagrams
Ability to create templates / outputs in unknown areas
Practical experience with SQL databases
Practical experience with using of UML and modeling tools
Practical experience with software development methodologies
Expert knowledge of MS Office tools
Experience with planning of testing scope and writing of test scenarios




Why You'll Love Working Here


Extremely Attractive Salary
13th Salary Fixed and KPI Bonus
AON Health Care
24/7 Accidental Insurance
100% Social Insurance Pay
Meal Allowance
Yearly Medical Checkup
15 Annual Leaves
Professional and Transparent Working Environment.
Apply Latest Financial Technology in the World
Chance to Provide Training and Be Trained Onsite at Home Credit in 11 countries.



"
432,https://jobstreet.vn/vi%E1%BB%87c/Chuy%C3%AAn-Vi%C3%AAn-IT-Ph%E1%BA%A7n-M%E1%BB%81m-da551a807fc192a9c193821aa1fda69e?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=73&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,Business Analyst / Erp Coordinator (Chuyên Viên IT Phần Mềm),Công ty TNHH Ortholite Vietnam,"


 
 
 
 Công ty TNHH Ortholite Vietnam
 
 
 

 Lô số 137-138-139, số 7, VSIP II-A, Đường số 23, Khu công nghiệp Việt Nam – Singapore II-A, Xã Vĩnh Tân
 , Thị xã Tân Uyên
 ,
 Bình Dương,
 
 Việt Nam
 

 Lương:
 
 10,000,000
 VNĐ
 
 -
 12,000,000
 VNĐ
 
 MONTH
 
 
 

Mô tả chi tiết công việc

- Ad-hoc query / report building using ERP, Excel, Query Tools- Documentation of business processes & ERP system- User account administration in ERP- User Training especially for Vietnamese speaking users- ERP tier 1 support – prelim analysis, troubleshoot via duplication of symptoms, triage instances based on severity, and channeling problems to vendor – plays a role of liaison in between the technical vendor and non-technical users- Change management – documentation, internal testing & coordination of change releases* Benefits:- Negotiable, depending on experience and language skill- Total Compensation = Base Salary + Allowance ( if any)(Allowance is for covering transportation, living etc.)- The 13th months bonus will be based on company’s policy and this allowance will be based on the performance of employees in the year. and the company business performance - Other bonus will be based on the company policy at current - Social Insurance, Health Insurance, Unemployment Insurance according to Vietnamese Labor Code.- Company trip, team building, year-end party

Kinh nghiệm/Kỹ năng chi tiết

* Language skill minimum requirement:- English: Perfectly in Speaking, Listenning, Reading, Writting- Chinese – preferably conversational skill* Minimum Work Experience:- 1 year working as Business Analyst, or ERP Coordinator, or- 2 year working knowledge of ERP systems in manufacturing or finance sector preferably in shoes making business* Technical Skill:- Experience on business requirement capturing & documentation- Experience on common business processes & operations- Experience on Excel, preferably with VBA macro experience- Knowledge on database query tools

Mô tả


 Ngành nghề việc làm:
 
 

 Cấp bậc:
 Nhân viên 

 Nơi làm việc:
 
 

 Trình độ học vấn:
 
 Cao đẳng
 
 

 Mức kinh nghiệm:
 
 1-2 năm kinh nghiệm
 
 

 Loại công việc:
 
 Toàn thời gian cố định 
 

 Giới tính:
 Nam/Nữ 

Thông tin liên hệ


 
 Cách liên hệ:
 Nộp trực tuyến, Gửi kèm File, Trực tiếp
 

 Mô tả:
 - Please send your application by online, email or direct to:


 Tên liên hệ:
 Phòng Nhân Sự
 

 Địa chỉ:
 Lô số 137-138-139, số 7, VSIP II-A, Đường số 23, Khu công nghiệp Việt Nam – Singapore II-A, Xã Vĩnh Tân
 , Thị xã Tân Uyên
 ,
 Bình Dương,
 
 Việt Nam
 


** Nhận hồ sơ ứng viên bằng ngôn ngữ: Tiếng Việt


 Ngày gởi: 
 
 17/12/2018
 2018-12-17
 
 Ngày hết hạn: 
 
 31/01/2019
 2019-01-31T24:00+07:00
 
 

 
 Tags 
 Huyện Tân Uyên
 Phần mềm
 Bình Dương
 






 "
433,https://jobstreet.vn/vi%E1%BB%87c/Business-Intelligence-Analyst-fa04671919b6abe493dbfd0fcfb9f9dd?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=74&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,Business Intelligence Analyst,PMAX - PERFORMANCE MARKETING AGENCY,"
 As a Business intelligence analyst in PMAX, you will use data to understand where the company stands to increase profitability and productivity.Job Description:
Collect, manipulate, and analyze data from all department.
Supporting peers and stakeholders as a Subject Matter Expert (SME) to manage their performance through reporting.
Design and produce reports on department or company level
Perform analysis on monthly/quarterly/yearly basis
Implement a standard reporting process in the company, develop standards for the best practice for reporting, and educate the company on available reporting tools
Benefits:
As you will work with all the department, you will understand about all the kpis that matters and you will uncover the insight across all department in the company.
This is a rare and exciting opportunity to work directly with the BoD.
With us you will find an exciting blend of a vibrant startup environment and professional operations. Many of our employees have backgrounds as successful corporate executives and management consultant, with strong entrepreneurial spirit
 
"
